"STATION","NAME","DATE","ACMH","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-05-05",,," 2150"," 1412","0.0","0.0","0.0",,"25.0","13.9",,"  190",,,"  225","6.3",,,"9.8",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-05-06",,," 1550"," 1538","0.5","0.0","0.0",,"23.3","13.3",,"  230",,,"  225","5.4",,,"10.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-05-07",,," 1650"," 1650","0.0","0.0","0.0",,"20.0","13.3",,"  310",,,"  315","7.2",,,"12.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-05-08",,," 1750"," 0704","0.0","0.0","0.0",,"18.9","11.7",,"  280",,,"  315","5.8",,,"13.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-05-09",,," 2350"," 1657","0.0","0.0","0.0",,"18.3","6.7",,"  220",,,"  135","5.8",,,"12.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-05-10",,," 1750"," 1215","0.0","0.0","0.0",,"28.9","14.4",,"  220",,,"  180","8.0",,,"10.8",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-05-11",,," 1550"," 0059","0.0","0.0","0.0",,"30.0","19.4",,"  170",,,"  225","5.8",,,"8.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-05-12",,," 1550"," 1451","0.0","0.0","0.0",,"27.2","18.9",,"  160",,,"  180","6.7",,,"10.8",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-05-13",,," 2350"," 1522","0.0","0.0","0.0",,"28.9","18.9",,"  250",,,"  225","4.0",,,"8.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-05-14",,," 1850"," 1906","0.0","0.0","0.0",,"28.3","11.7",,"   90",,,"   90","6.3",,,"9.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-05-15",,," 1350"," 1351","0.0","0.0","0.0",,"18.9","10.0",,"  140",,,"  135","5.4",,,"8.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-05-16",,," 1550"," 1428","0.0","0.0","0.0",,"22.2","13.3",,"  180",,,"  180","5.8",,,"8.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-05-17",,," 1550"," 1318","0.0","0.0","0.0",,"22.8","16.7",,"  100",,,"   45","4.5",,,"8.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-05-18",,," 1050"," 1005","12.2","0.0","0.0",,"20.6","11.1",,"  290",,,"  270","7.6",,,"11.8",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-05-19",,," 1250"," 1509","0.0","0.0","0.0",,"18.9","9.4",,"  270",,,"  270","7.6",,,"11.8",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-05-20",,," 2020"," 1742","0.0","0.0","0.0",,"28.9","14.4",,"  190",,,"  225","5.4",,,"11.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-05-21",,," 1750"," 0530","40.6","0.0","0.0",,"25.6","17.2",,"  360",,,"  225","5.4",,,"9.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-05-22",,," 1150"," 1211","0.8","0.0","0.0",,"23.9","13.3",,"   30",,,"   23","6.7",,,"11.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-05-23",,," 0850"," 0743","0.0","0.0","0.0",,"19.4","14.4",,"   50",,,"   23","6.7",,,"9.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-05-24",,," 1150"," 1257","0.0","0.0","0.0",,"26.1","13.3",,"   50",,,"   45","4.0",,,"6.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-05-25",,," 1450"," 1450","0.0","0.0","0.0",,"26.7","15.0",,"  140",,,"  135","5.4",,,"6.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-05-26",,," 1450"," 1623","2.5","0.0","0.0",,"30.6","15.0",,"  220",,,"  180","6.3",,,"8.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-05-27",,," 1550"," 1648","1.0","0.0","0.0",,"30.0","17.2",,"  250",,,"  248","6.3",,,"10.8",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-05-28",,," 2250"," 2221","23.6","0.0","0.0",,"24.4","15.0",,"   40",,,"   45","6.3",,,"10.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-05-29",,," 0650"," 0816","0.0","0.0","0.0",,"22.2","13.3",,"   60",,,"   45","6.3",,,"11.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-05-30",,," 1950"," 1915","0.0","0.0","0.0",,"22.2","12.2",,"  160",,,"  180","6.3",,,"9.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-05-31",,," 1750"," 1700","0.0","0.0","0.0",,"23.3","15.6",,"  270",,,"  180","5.4",,,"8.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-01",,," 1250"," 0908","14.0","0.0","0.0",,"26.7","18.3",,"  270",,,"  248","7.2",,,"11.3",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-02",,," 1450"," 1555","0.0","0.0","0.0",,"26.7","16.7",,"  160",,,"  180","4.5",,,"6.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-03",,," 2350"," 0935","0.0","0.0","0.0",,"29.4","20.0",,"  200",,,"  248","4.0",,,"5.1",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-04",,," 1650"," 0722","0.0","0.0","0.0",,"26.1","17.2",,"   70",,,"   45","4.5",,,"10.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-05",,," 1550"," 1338","26.9","0.0","0.0",,"18.9","12.8",,"   60",,,"   45","6.3",,,"11.3",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-06",,," 1450"," 1447","0.0","0.0","0.0",,"24.4","12.8",,"  290",,,"  270","6.3",,,"9.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-07",,," 0350"," 1333","0.0","0.0","0.0",,"21.7","13.3",,"   40",,,"  180","5.4",,,"7.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-08",,," 1050"," 0207","6.4","0.0","0.0",,"20.6","15.0",,"  240",,,"  225","3.1",,,"6.2",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-09",,," 2350"," 1333","0.0","0.0","0.0",,"24.4","16.1",,"  230",,,"  158","4.0",,,"6.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-10",,," 1050"," 1121","0.0","0.0","0.0",,"28.9","22.2",,"  270",,,"  270","6.7",,,"10.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-11",,," 1350"," 1512","0.0","0.0","0.0",,"23.9","18.3",,"  180",,,"  113","4.5",,,"6.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-12",,," 1850"," 1812","0.0","0.0","0.0",,"28.9","16.1",,"  300",,,"  248","6.7",,,"8.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-13",,," 1150"," 1103","0.0","0.0","0.0",,"18.9","14.4",,"  260",,,"  270","7.6",,,"11.3",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-14",,," 1250"," 1254","0.0","0.0","0.0",,"20.6","12.8",,"  280",,,"  270","6.3",,,"8.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-15",,," 2050"," 1558","4.3","0.0","0.0",,"26.1","13.3",,"  240",,,"  225","5.8",,,"7.7",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-16",,," 2350"," 1803","30.2","0.0","0.0",,"25.0","16.7",,"  220",,,"  270","3.6",,,"11.8",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-17",,," 1150"," 0957","0.0","0.0","0.0",,"26.1","16.7",,"  300",,,"  293","5.4",,,"8.2",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-18",,," 1250"," 0533","1.5","0.0","0.0",,"26.7","20.0",,"  260",,,"  225","5.4",,,"8.2",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-19",,," 1350"," 1340","0.0","0.0","0.0",,"25.6","18.9",,"  300",,,"  293","6.7",,,"10.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-20",,," 1550"," 1536","0.0","0.0","0.0",,"25.0","17.2",,"  270",,,"  180","7.2",,,"11.8",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-21",,," 1550"," 0938","0.0","0.0","0.0",,"26.1","15.0",,"  230",,,"  270","4.5",,,"6.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-22",,," 1150"," 1627","0.0","0.0","0.0",,"26.7","18.3",,"  180",,,"  158","6.3",,,"8.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-23",,," 1650"," 0212","0.3","0.0","0.0",,"27.2","18.9",,"  170",,,"  180","5.8",,,"8.2",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-24",,," 1350"," 1341","22.6","0.0","0.0",,"28.3","18.9",,"  290",,,"  293","11.2",,,"14.4",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-25",,," 1750"," 1546","0.0","0.0","0.0",,"23.9","15.0",,"  280",,,"  315","6.3",,,"9.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-26",,," 1450"," 1034","0.0","0.0","0.0",,"20.0","13.9",,"   30",,,"   23","7.2",,,"12.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-27",,," 1650"," 1643","3.6","0.0","0.0",,"17.8","13.3",,"   20",,,"   23","7.6",,,"12.9",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-28",,," 1950"," 1854","2.3","0.0","0.0",,"17.8","13.3",,"  220",,,"  225","4.0",,,"6.7",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-29",,," 1650"," 1739","0.0","0.0","0.0",,"22.2","16.1",,"  160",,,"  158","4.5",,,"5.7",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-06-30",,," 0950"," 0956","0.0","0.0","0.0",,"26.1","17.2",,"   80",,,"   90","4.5",,,"5.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-01",,," 0950"," 1058","0.0","0.0","0.0",,"25.6","16.1",,"   90",,,"   68","5.8",,,"8.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-02",,," 1950"," 1825","0.0","0.0","0.0",,"25.6","16.1",,"  180",,,"  180","4.0",,,"6.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-03",,," 1550"," 1601","1.5","0.0","0.0",,"27.2","18.3",,"  250",,,"  248","6.3",,,"8.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-04",,," 1750"," 1812","0.0","0.0","0.0",,"30.0","20.0",,"  180",,,"  180","3.6",,,"5.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-05",,," 2150"," 2314","1.3","0.0","0.0",,"28.3","21.1",,"  180",,,"  180","4.0",,,"7.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-06",,," 1350"," 1401","1.8","0.0","0.0",,"28.9","21.1",,"  210",,,"  203","5.4",,,"8.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-07",,," 1650"," 1335","0.0","0.0","0.0",,"28.3","21.1",,"  260",,,"  225","6.7",,,"9.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-08",,," 1450"," 1452","0.0","0.0","0.0",,"26.1","18.3",,"  250",,,"  248","5.4",,,"7.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-09",,," 1650"," 1650","0.0","0.0","0.0",,"28.9","19.4",,"  180",,,"  180","4.5",,,"7.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-10",,," 1350"," 1710","0.0","0.0","0.0",,"30.6","22.8",,"  270",,,"  225","5.4",,,"9.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-11",,," 0550"," 1355","0.0","0.0","0.0",,"30.6","21.7",,"  270",,,"  225","5.4",,,"7.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-12",,," 2150"," 1554","3.8","0.0","0.0",,"27.8","19.4",,"   50",,,"  135","6.3",,,"13.4",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-13",,," 2150"," 1742","3.6","0.0","0.0",,"30.0","18.3",,"  180",,,"  135","4.5",,,"6.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-14",,," 1150"," 1812","2.5","0.0","0.0",,"33.3","22.2",,"  220",,,"  270","7.6",,,"13.4",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-15",,," 1650"," 2021","26.4","0.0","0.0",,"28.9","22.8",,"  170",,,"  180","4.5",,,"10.3",,,"    1",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-16",,," 2350"," 2302","9.4","0.0","0.0",,"30.0","22.2",,"   10",,,"  293","5.4",,,"8.2",,,"    1",,"    1",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-17",,," 0850"," 0545","0.0","0.0","0.0",,"28.9","19.4",,"   20",,,"  360","5.4",,,"8.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-18",,," 1150"," 1114","0.0","0.0","0.0",,"30.0","18.9",,"   40",,,"  360","5.4",,,"7.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-19",,," 1550"," 1143","0.0","0.0","0.0",,"30.0","20.6",,"  180",,,"  203","5.8",,,"7.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-20",,," 1550"," 1348","0.0","0.0","0.0",,"32.2","23.3",,"  290",,,"  270","4.5",,,"7.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-21",,," 1850"," 1119","0.0","0.0","0.0",,"32.2","23.3",,"  190",,,"  293","6.3",,,"8.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-22",,," 2350"," 1528","4.8","0.0","0.0",,"28.9","21.1",,"  220",,,"  270","5.4",,,"8.7",,,"    1",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-23",,," 1150"," 1259","0.0","0.0","0.0",,"25.6","17.8",,"   40",,,"  360","5.4",,,"7.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-24",,," 1750"," 1819","0.0","0.0","0.0",,"27.8","16.7",,"  180",,,"  180","5.4",,,"8.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-25",,," 1250"," 1734","0.0","0.0","0.0",,"28.9","21.1",,"  170",,,"  135","5.4",,,"9.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-26",,," 2250"," 0457","53.1","0.0","0.0",,"27.2","21.1",,"  320",,,"  135","7.6",,,"12.3",,,"    1",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-27",,," 1550"," 1417","2.3","0.0","0.0",,"29.4","20.0",,"   40",,,"  360","6.3",,,"9.3",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-28",,," 1250"," 0539","0.0","0.0","0.0",,"29.4","18.9",,"   70",,,"   45","6.3",,,"6.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-29",,," 1650"," 1804","0.0","0.0","0.0",,"27.2","20.0",,"  190",,,"  203","7.6",,,"6.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-30",,," 0450"," 2220","0.0","0.0","0.0",,"32.8","20.6",,"  250",,,"   45","6.3",,,"7.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-07-31",,," 0750"," 1946","1.5","0.0","0.0",,"25.6","21.1",,"   40",,,"  203","5.8",,,"10.8",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-01",,," 1650"," 1715","0.0","0.0","0.0",,"27.2","18.3",,"   20",,,"   23","7.2",,,"11.8",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-02",,," 1550"," 0701","0.0","0.0","0.0",,"27.2","18.3",,"   50",,,"   68","6.3",,,"10.8",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-03",,," 1850"," 1839","0.0","0.0","0.0",,"27.2","17.2",,"  140",,,"  135","5.8",,,"7.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-04",,," 2150"," 2139","0.0","0.0","0.0",,"28.9","18.3",,"  190",,,"  180","5.4",,,"7.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-05",,," 1750"," 1622","0.0","0.0","0.0",,"28.3","20.0",,"  180",,,"  180","5.8",,,"7.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-06",,," 1750"," 1656","0.0","0.0","0.0",,"27.8","20.0",,"  140",,,"  180","4.5",,,"7.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-07",,," 2050"," 1905","0.0","0.0","0.0",,"26.7","21.7",,"  150",,,"  135","6.3",,,"8.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-08",,," 1250"," 0905","13.5","0.0","0.0",,"28.9","21.1",,"  220",,,"  225","4.5",,,"6.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-09",,," 1650"," 1159","0.0","0.0","0.0",,"31.1","22.2",,"  180",,,"   45","4.5",,,"7.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-10",,," 1350"," 1505","0.0","0.0","0.0",,"30.0","21.7",,"  170",,,"  135","4.0",,,"6.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-11",,," 1550"," 2022","14.7","0.0","0.0",,"31.1","21.1",,"  270",,,"  135","4.0",,,"10.8",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-12",,," 1550"," 1005","0.0","0.0","0.0",,"29.4","20.0",,"   10",,,"  338","4.5",,,"8.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-13",,," 1550"," 1542","0.0","0.0","0.0",,"29.4","18.3",,"  170",,,"  180","5.4",,,"8.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-14",,," 0850"," 1542","0.0","0.0","0.0",,"34.4","24.4",,"  250",,,"  225","4.0",,,"8.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-15",,," 1850"," 1843","0.0","0.0","0.0",,"35.0","26.7",,"  210",,,"  225","5.8",,,"9.8",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-16",,," 1150"," 1125","0.0","0.0","0.0",,"27.8","21.1",,"  290",,,"  270","5.8",,,"6.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-17",,," 1550"," 1532","0.0","0.0","0.0",,"30.0","19.4",,"  140",,,"  135","4.5",,,"5.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-18",,," 1750"," 1518","0.0","0.0","0.0",,"26.1","19.4",,"  130",,,"  135","5.4",,,"7.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-19",,," 1150"," 0544","0.0","0.0","0.0",,"23.9","22.2",,"   90",,,"   45","4.5",,,"7.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-20",,," 1150"," 1159","0.0","0.0","0.0",,"26.7","21.7",,"  350",,,"  360","4.0",,,"5.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-21",,," 1050"," 1043","2.8","0.0","0.0",,"22.8","18.3",,"   60",,,"   45","3.6",,,"5.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-22",,," 1150"," 0908","0.0","0.0","0.0",,"25.6","18.3",,"   30",,,"  360","4.0",,,"6.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-23",,," 0950"," 1305","0.0","0.0","0.0",,"26.7","16.7",,"  330",,,"  225","4.0",,,"5.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-24",,," 1850"," 1455","0.0","0.0","0.0",,"26.7","17.8",,"  160",,,"  135","4.5",,,"8.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-25",,," 0050"," 0326","22.4","0.0","0.0",,"23.3","18.9",,"  140",,,"  180","4.0",,,"6.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-26",,," 1450"," 2212","4.3","0.0","0.0",,"28.9","22.2",,"  180",,,"  225","5.4",,,"7.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-27",,," 1450"," 1400","0.0","0.0","0.0",,"28.9","22.8",,"  270",,,"  270","5.8",,,"7.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-28",,," 1250"," 1434","0.0","0.0","0.0",,"29.4","20.0",,"  280",,,"  270","5.8",,,"7.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-29",,," 0750"," 1228","0.0","0.0","0.0",,"28.3","21.1",,"  320",,,"  360","4.0",,,"6.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-30",,," 1250"," 1528","7.9","0.0","0.0",,"28.3","20.6",,"  150",,,"  360","5.4",,,"8.2",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-08-31",,," 0550"," 1738","0.0","0.0","0.0",,"22.2","16.7",,"   50",,,"   45","5.8",,,"8.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-09-01",,," 0050"," 0104","0.0","0.0","0.0",,"23.9","14.4",,"   50",,,"   45","4.9",,,"7.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-09-02",,," 0250"," 0611","0.3","0.0","0.0",,"28.3","18.9",,"  230",,,"  225","4.5",,,"6.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-09-03",,," 2050"," 2035","0.0","0.0","0.0",,"29.4","18.9",,"  230",,,,"4.5",,,"6.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-09-04",,," 1450"," 1845","0.0","0.0","0.0",,"32.8","23.3",,"  250",,,"  270","6.3",,,"8.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-09-05",,," 1550"," 1420","0.0","0.0","0.0",,"34.4","25.0",,"  250",,,"  270","6.3",,,"7.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-09-06",,," 0750"," 0840","0.0","0.0","0.0",,"33.9","25.6",,"  260",,,"  270","5.4",,,"13.4",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-09-07",,," 1650"," 1838","0.0","0.0","0.0",,"29.4","23.3",,"  150",,,"  180","4.0",,,"5.7",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-09-08",,," 1250"," 1244","0.3","0.0","0.0",,"31.1","23.3",,"  210",,,"  135","6.3",,,"13.4",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1985-09-09",,," 2250"," 0910","16.0","0.0","0.0",,"23.9","21.1",,"   60",,,"  293","4.0",,,"6.7",,,,,,,,,,,,,,,,,,,
